"id","student_id","subject_id","evaluation_type","score","promedio_final","puntos_faltantes","date","feedback","teamwork","project","attendance","exam","extra","evaluations","migrado_split","created_at","updated_at","period","opportunity","competencies","observations","evaluation_date","estado","faltantes"
"334","17","3","evaluacion","3.95","3.95",NULL,"2025-01-15",,"4.00","4.00","4.00","4.00","4.00","[{""teamwork"":4,""project"":4,""attendance"":4,""exam"":4,""extra"":4},{""teamwork"":3.5,""project"":3.5,""attendance"":3.5,""exam"":3.5,""extra"":3.5},{""teamwork"":4.2,""project"":4.2,""attendance"":4.2,""exam"":4.2,""extra"":4.2},{""teamwork"":4.1,""project"":4.1,""attendance"":4.1,""exam"":4.1,""extra"":4.1}]","0","2025-06-27 01:33:53","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Reprobado",NULL
"335","17","4","evaluacion","3.95","3.95",NULL,"2025-01-15",,"4.00","4.00","4.00","4.00","4.00","[{""teamwork"":4,""project"":4,""attendance"":4,""exam"":4,""extra"":4},{""teamwork"":3.5,""project"":3.5,""attendance"":3.5,""exam"":3.5,""extra"":3.5},{""teamwork"":4.2,""project"":4.2,""attendance"":4.2,""exam"":4.2,""extra"":4.2},{""teamwork"":4.1,""project"":4.1,""attendance"":4.1,""exam"":4.1,""extra"":4.1}]","0","2025-06-27 01:33:53","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Reprobado",NULL
"336","17","5","evaluacion","3.95","3.95",NULL,"2025-01-15",,"4.00","4.00","4.00","4.00","4.00","[{""teamwork"":4,""project"":4,""attendance"":4,""exam"":4,""extra"":4},{""teamwork"":3.5,""project"":3.5,""attendance"":3.5,""exam"":3.5,""extra"":3.5},{""teamwork"":4.2,""project"":4.2,""attendance"":4.2,""exam"":4.2,""extra"":4.2},{""teamwork"":4.1,""project"":4.1,""attendance"":4.1,""exam"":4.1,""extra"":4.1}]","0","2025-06-27 01:33:53","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Reprobado",NULL
"337","18","1","evaluacion","3.95","3.95",NULL,"2025-01-15",,"4.00","4.00","4.00","4.00","4.00","[{""teamwork"":4,""project"":4,""attendance"":4,""exam"":4,""extra"":4},{""teamwork"":3.5,""project"":3.5,""attendance"":3.5,""exam"":3.5,""extra"":3.5},{""teamwork"":4.2,""project"":4.2,""attendance"":4.2,""exam"":4.2,""extra"":4.2},{""teamwork"":4.1,""project"":4.1,""attendance"":4.1,""exam"":4.1,""extra"":4.1}]","0","2025-06-27 01:33:53","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Reprobado",NULL
"338","18","2","evaluacion","3.95","3.95",NULL,"2025-01-15",,"4.00","4.00","4.00","4.00","4.00","[{""teamwork"":4,""project"":4,""attendance"":4,""exam"":4,""extra"":4},{""teamwork"":3.5,""project"":3.5,""attendance"":3.5,""exam"":3.5,""extra"":3.5},{""teamwork"":4.2,""project"":4.2,""attendance"":4.2,""exam"":4.2,""extra"":4.2},{""teamwork"":4.1,""project"":4.1,""attendance"":4.1,""exam"":4.1,""extra"":4.1}]","0","2025-06-27 01:33:53","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Reprobado",NULL
"339","18","3","evaluacion","3.95","3.95",NULL,"2025-01-15",,"4.00","4.00","4.00","4.00","4.00","[{""teamwork"":4,""project"":4,""attendance"":4,""exam"":4,""extra"":4},{""teamwork"":3.5,""project"":3.5,""attendance"":3.5,""exam"":3.5,""extra"":3.5},{""teamwork"":4.2,""project"":4.2,""attendance"":4.2,""exam"":4.2,""extra"":4.2},{""teamwork"":4.1,""project"":4.1,""attendance"":4.1,""exam"":4.1,""extra"":4.1}]","0","2025-06-27 01:33:53","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Reprobado",NULL
"340","18","4","evaluacion","3.95","3.95",NULL,"2025-01-15",,"4.00","4.00","4.00","4.00","4.00","[{""teamwork"":4,""project"":4,""attendance"":4,""exam"":4,""extra"":4},{""teamwork"":3.5,""project"":3.5,""attendance"":3.5,""exam"":3.5,""extra"":3.5},{""teamwork"":4.2,""project"":4.2,""attendance"":4.2,""exam"":4.2,""extra"":4.2},{""teamwork"":4.1,""project"":4.1,""attendance"":4.1,""exam"":4.1,""extra"":4.1}]","0","2025-06-27 01:33:53","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Reprobado",NULL
"341","18","5","evaluacion","3.95","3.95",NULL,"2025-01-15",,"4.00","4.00","4.00","4.00","4.00","[{""teamwork"":4,""project"":4,""attendance"":4,""exam"":4,""extra"":4},{""teamwork"":3.5,""project"":3.5,""attendance"":3.5,""exam"":3.5,""extra"":3.5},{""teamwork"":4.2,""project"":4.2,""attendance"":4.2,""exam"":4.2,""extra"":4.2},{""teamwork"":4.1,""project"":4.1,""attendance"":4.1,""exam"":4.1,""extra"":4.1}]","0","2025-06-27 01:33:53","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Reprobado",NULL
"367","19","1","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"368","19","2","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"369","19","3","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"370","19","4","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"371","19","5","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"372","20","1","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"373","20","2","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"374","20","3","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"375","20","4","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"376","20","5","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"377","21","1","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"378","21","2","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"379","21","3","evaluacion","6.20","6.20",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":6.2,""project"":6.2,""attendance"":6.2,""exam"":6.2,""extra"":6.2},{""teamwork"":6.5,""project"":6.5,""attendance"":6.5,""exam"":6.5,""extra"":6.5},{""teamwork"":6,""project"":6,""attendance"":6,""exam"":6,""extra"":6},{""teamwork"":6.1,""project"":6.1,""attendance"":6.1,""exam"":6.1,""extra"":6.1}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"380","21","4","evaluacion","6.20","6.23",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":""6.20"",""project"":""6.20"",""attendance"":""6.20"",""exam"":""6.20"",""extra"":""6.20""},{""teamwork"":""6.20"",""project"":""6.20"",""attendance"":""6.20"",""exam"":""6.20"",""extra"":""6.20""},{""teamwork"":""6.50"",""project"":""6.50"",""attendance"":""6.50"",""exam"":""6.50"",""extra"":""6.50""},{""teamwork"":""6.00"",""project"":""6.00"",""attendance"":""6.00"",""exam"":""6.00"",""extra"":""6.00""}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"381","21","5","evaluacion","6.20","6.23",NULL,"2025-01-15",,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":""6.20"",""project"":""6.20"",""attendance"":""6.20"",""exam"":""6.20"",""extra"":""6.20""},{""teamwork"":""6.20"",""project"":""6.20"",""attendance"":""6.20"",""exam"":""6.20"",""extra"":""6.20""},{""teamwork"":""6.50"",""project"":""6.50"",""attendance"":""6.50"",""exam"":""6.50"",""extra"":""6.50""},{""teamwork"":""6.00"",""project"":""6.00"",""attendance"":""6.00"",""exam"":""6.00"",""extra"":""6.00""}]","0","2025-06-27 01:50:49","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"382","25","1","evaluacion","0.00","0.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[{""teamwork"":0,""project"":0,""attendance"":0,""exam"":0,""extra"":0},{""teamwork"":""0.00"",""project"":""0.00"",""attendance"":""0.00"",""exam"":""0.00"",""extra"":""0.00""},{""teamwork"":""0.00"",""project"":""0.00"",""attendance"":""0.00"",""exam"":""0.00"",""extra"":""0.00""},{""teamwork"":""0.00"",""project"":""0.00"",""attendance"":""0.00"",""exam"":""0.00"",""extra"":""0.00""}]","0","2025-06-27 22:47:08","2025-07-05 02:14:21",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"383","22","1","evaluacion","6.20","6.23",NULL,NULL,,"6.20","6.20","6.20","6.20","6.20","[{""teamwork"":""6.20"",""project"":""6.20"",""attendance"":""6.20"",""exam"":""6.20"",""extra"":""6.20""},{""teamwork"":""6.20"",""project"":""6.20"",""attendance"":""6.20"",""exam"":""6.20"",""extra"":""6.20""},{""teamwork"":""6.50"",""project"":""6.50"",""attendance"":""6.50"",""exam"":""6.50"",""extra"":""6.50""},{""teamwork"":""6.00"",""project"":""6.00"",""attendance"":""6.00"",""exam"":""6.00"",""extra"":""6.00""}]","0","2025-06-29 01:52:55","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Riesgo",NULL
"384","9","1","E1",NULL,"9.35",NULL,"2025-01-15",,"9.50","9.50","9.50","9.50","9.50","[{""teamwork"":""9.50"",""project"":""9.50"",""attendance"":""9.50"",""exam"":""9.50"",""extra"":""9.50""},{""teamwork"":""9.00"",""project"":""9.00"",""attendance"":""9.00"",""exam"":""9.00"",""extra"":""9.00""},{""teamwork"":""9.20"",""project"":""9.20"",""attendance"":""9.20"",""exam"":""9.20"",""extra"":""9.20""},{""teamwork"":""9.70"",""project"":""9.70"",""attendance"":""9.70"",""exam"":""9.70"",""extra"":""9.70""}]","1","2025-07-05 01:26:25","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"385","9","1","E2",NULL,NULL,NULL,"2025-01-15",,"9.00","9.00","9.00","9.00","9.00",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"386","9","1","E3",NULL,NULL,NULL,"2025-01-15",,"9.20","9.20","9.20","9.20","9.20",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"387","9","1","E4",NULL,NULL,NULL,"2025-01-15",,"9.70","9.70","9.70","9.70","9.70",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"388","9","2","E1",NULL,"9.35",NULL,"2025-01-15",,"9.50","9.50","9.50","9.50","9.50","[{""teamwork"":""9.50"",""project"":""9.50"",""attendance"":""9.50"",""exam"":""9.50"",""extra"":""9.50""},{""teamwork"":""9.00"",""project"":""9.00"",""attendance"":""9.00"",""exam"":""9.00"",""extra"":""9.00""},{""teamwork"":""9.20"",""project"":""9.20"",""attendance"":""9.20"",""exam"":""9.20"",""extra"":""9.20""},{""teamwork"":""9.70"",""project"":""9.70"",""attendance"":""9.70"",""exam"":""9.70"",""extra"":""9.70""}]","1","2025-07-05 01:26:25","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"389","9","2","E2",NULL,NULL,NULL,"2025-01-15",,"9.00","9.00","9.00","9.00","9.00",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"390","9","2","E3",NULL,NULL,NULL,"2025-01-15",,"9.20","9.20","9.20","9.20","9.20",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"391","9","2","E4",NULL,NULL,NULL,"2025-01-15",,"9.70","9.70","9.70","9.70","9.70",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"392","9","3","E1",NULL,"9.35",NULL,"2025-01-15",,"9.50","9.50","9.50","9.50","9.50","[{""teamwork"":""9.50"",""project"":""9.50"",""attendance"":""9.50"",""exam"":""9.50"",""extra"":""9.50""},{""teamwork"":""9.00"",""project"":""9.00"",""attendance"":""9.00"",""exam"":""9.00"",""extra"":""9.00""},{""teamwork"":""9.20"",""project"":""9.20"",""attendance"":""9.20"",""exam"":""9.20"",""extra"":""9.20""},{""teamwork"":""9.70"",""project"":""9.70"",""attendance"":""9.70"",""exam"":""9.70"",""extra"":""9.70""}]","1","2025-07-05 01:26:25","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"393","9","3","E2",NULL,NULL,NULL,"2025-01-15",,"9.00","9.00","9.00","9.00","9.00",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"394","9","3","E3",NULL,NULL,NULL,"2025-01-15",,"9.20","9.20","9.20","9.20","9.20",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"395","9","3","E4",NULL,NULL,NULL,"2025-01-15",,"9.70","9.70","9.70","9.70","9.70",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"396","9","4","E1",NULL,"9.35",NULL,"2025-01-15",,"9.50","9.50","9.50","9.50","9.50","[{""teamwork"":""9.50"",""project"":""9.50"",""attendance"":""9.50"",""exam"":""9.50"",""extra"":""9.50""},{""teamwork"":""9.00"",""project"":""9.00"",""attendance"":""9.00"",""exam"":""9.00"",""extra"":""9.00""},{""teamwork"":""9.20"",""project"":""9.20"",""attendance"":""9.20"",""exam"":""9.20"",""extra"":""9.20""},{""teamwork"":""9.70"",""project"":""9.70"",""attendance"":""9.70"",""exam"":""9.70"",""extra"":""9.70""}]","1","2025-07-05 01:26:25","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"397","9","4","E2",NULL,NULL,NULL,"2025-01-15",,"9.00","9.00","9.00","9.00","9.00",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"398","9","4","E3",NULL,NULL,NULL,"2025-01-15",,"9.20","9.20","9.20","9.20","9.20",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"399","9","4","E4",NULL,NULL,NULL,"2025-01-15",,"9.70","9.70","9.70","9.70","9.70",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"400","9","5","E1",NULL,"9.35",NULL,"2025-01-15",,"9.50","9.50","9.50","9.50","9.50","[{""teamwork"":""9.50"",""project"":""9.50"",""attendance"":""9.50"",""exam"":""9.50"",""extra"":""9.50""},{""teamwork"":""9.00"",""project"":""9.00"",""attendance"":""9.00"",""exam"":""9.00"",""extra"":""9.00""},{""teamwork"":""9.20"",""project"":""9.20"",""attendance"":""9.20"",""exam"":""9.20"",""extra"":""9.20""},{""teamwork"":""9.70"",""project"":""9.70"",""attendance"":""9.70"",""exam"":""9.70"",""extra"":""9.70""}]","1","2025-07-05 01:26:25","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"401","9","5","E2",NULL,NULL,NULL,"2025-01-15",,"9.00","9.00","9.00","9.00","9.00",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"402","9","5","E3",NULL,NULL,NULL,"2025-01-15",,"9.20","9.20","9.20","9.20","9.20",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"403","9","5","E4",NULL,NULL,NULL,"2025-01-15",,"9.70","9.70","9.70","9.70","9.70",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"404","10","1","E1",NULL,"9.35",NULL,"2025-01-15",,"9.50","9.50","9.50","9.50","9.50","[{""teamwork"":""9.50"",""project"":""9.50"",""attendance"":""9.50"",""exam"":""9.50"",""extra"":""9.50""},{""teamwork"":""9.00"",""project"":""9.00"",""attendance"":""9.00"",""exam"":""9.00"",""extra"":""9.00""},{""teamwork"":""9.20"",""project"":""9.20"",""attendance"":""9.20"",""exam"":""9.20"",""extra"":""9.20""},{""teamwork"":""9.70"",""project"":""9.70"",""attendance"":""9.70"",""exam"":""9.70"",""extra"":""9.70""}]","1","2025-07-05 01:26:25","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"405","10","1","E2",NULL,NULL,NULL,"2025-01-15",,"9.00","9.00","9.00","9.00","9.00",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"406","10","1","E3",NULL,NULL,NULL,"2025-01-15",,"9.20","9.20","9.20","9.20","9.20",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"407","10","1","E4",NULL,NULL,NULL,"2025-01-15",,"9.70","9.70","9.70","9.70","9.70",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"408","10","2","E1",NULL,"9.35",NULL,"2025-01-15",,"9.50","9.50","9.50","9.50","9.50","[{""teamwork"":""9.50"",""project"":""9.50"",""attendance"":""9.50"",""exam"":""9.50"",""extra"":""9.50""},{""teamwork"":""9.00"",""project"":""9.00"",""attendance"":""9.00"",""exam"":""9.00"",""extra"":""9.00""},{""teamwork"":""9.20"",""project"":""9.20"",""attendance"":""9.20"",""exam"":""9.20"",""extra"":""9.20""},{""teamwork"":""9.70"",""project"":""9.70"",""attendance"":""9.70"",""exam"":""9.70"",""extra"":""9.70""}]","1","2025-07-05 01:26:25","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"409","10","2","E2",NULL,NULL,NULL,"2025-01-15",,"9.00","9.00","9.00","9.00","9.00",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"410","10","2","E3",NULL,NULL,NULL,"2025-01-15",,"9.20","9.20","9.20","9.20","9.20",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"411","10","2","E4",NULL,NULL,NULL,"2025-01-15",,"9.70","9.70","9.70","9.70","9.70",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"412","10","3","E1",NULL,"9.35",NULL,"2025-01-15",,"9.50","9.50","9.50","9.50","9.50","[{""teamwork"":""9.50"",""project"":""9.50"",""attendance"":""9.50"",""exam"":""9.50"",""extra"":""9.50""},{""teamwork"":""9.00"",""project"":""9.00"",""attendance"":""9.00"",""exam"":""9.00"",""extra"":""9.00""},{""teamwork"":""9.20"",""project"":""9.20"",""attendance"":""9.20"",""exam"":""9.20"",""extra"":""9.20""},{""teamwork"":""9.70"",""project"":""9.70"",""attendance"":""9.70"",""exam"":""9.70"",""extra"":""9.70""}]","1","2025-07-05 01:26:25","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"413","10","3","E2",NULL,NULL,NULL,"2025-01-15",,"9.00","9.00","9.00","9.00","9.00",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"414","10","3","E3",NULL,NULL,NULL,"2025-01-15",,"9.20","9.20","9.20","9.20","9.20",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"415","10","3","E4",NULL,NULL,NULL,"2025-01-15",,"9.70","9.70","9.70","9.70","9.70",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"416","10","4","E1",NULL,"9.35",NULL,"2025-01-15",,"9.50","9.50","9.50","9.50","9.50","[{""teamwork"":""9.50"",""project"":""9.50"",""attendance"":""9.50"",""exam"":""9.50"",""extra"":""9.50""},{""teamwork"":""9.00"",""project"":""9.00"",""attendance"":""9.00"",""exam"":""9.00"",""extra"":""9.00""},{""teamwork"":""9.20"",""project"":""9.20"",""attendance"":""9.20"",""exam"":""9.20"",""extra"":""9.20""},{""teamwork"":""9.70"",""project"":""9.70"",""attendance"":""9.70"",""exam"":""9.70"",""extra"":""9.70""}]","1","2025-07-05 01:26:25","2025-07-05 02:14:21","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"417","10","4","E2",NULL,NULL,NULL,"2025-01-15",,"9.00","9.00","9.00","9.00","9.00",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
"418","10","4","E3",NULL,NULL,NULL,"2025-01-15",,"9.20","9.20","9.20","9.20","9.20",NULL,"1","2025-07-05 01:26:25","2025-07-05 01:26:25","Primer Semestre","Primera",,,"2025-07-01","Aprobado",NULL
